parl_id,legislatura,weights
74664,50,0.5488372093023257
74666,50,0.5488372093023257
74743,50,0.5488372093023257
74748,50,0.5488372093023257
74755,50,0.5488372093023257
74757,50,0.5488372093023257
74761,50,5.61904761904762
74764,50,0.5488372093023257
74766,50,0.5488372093023257
74773,50,0.5488372093023257
74770,50,0.5488372093023257
74774,50,0.5488372093023257
74826,50,0.5488372093023257
74827,50,0.5488372093023257
74831,50,0.5488372093023257
74832,50,0.5488372093023257
74836,50,5.61904761904762
74837,50,5.61904761904762
74839,50,0.5488372093023257
74852,50,0.5488372093023257
74854,50,0.5488372093023257
74855,50,0.5488372093023257
74857,50,0.5488372093023257
74859,50,5.61904761904762
67105,50,0.5488372093023257
73650,50,0.5488372093023257
73675,50,0.5488372093023257
73680,50,0.5488372093023257
67836,50,0.5488372093023257
133783,50,0.5488372093023257
73881,50,0.5488372093023257
73887,50,0.5488372093023257
68676,50,0.5488372093023257
74003,50,0.5488372093023257
73417,50,0.5488372093023257
74104,50,0.5488372093023257
73436,50,0.5488372093023257
73438,50,0.5488372093023257
73439,50,0.5488372093023257
73440,50,0.5488372093023257
73453,50,0.5488372093023257
74302,50,0.5488372093023257
74411,50,0.5488372093023257
74413,50,0.5488372093023257
74438,50,0.5488372093023257
74531,50,0.5488372093023257
74551,50,0.5488372093023257
66476,50,0.5488372093023257
66490,50,0.5488372093023257
74643,50,0.5488372093023257
73530,50,0.5488372093023257
73533,50,0.5488372093023257
73537,50,0.5488372093023257
73543,50,0.5488372093023257
73544,50,0.5488372093023257
73549,50,0.5488372093023257
73550,50,5.61904761904762
73551,50,0.5488372093023257
73562,50,0.5488372093023257
73563,50,0.5488372093023257
73644,50,0.5488372093023257
73647,50,0.5488372093023257
73648,50,0.5488372093023257
73649,50,0.5488372093023257
73656,50,0.5488372093023257
73657,50,0.5488372093023257
73664,50,0.5488372093023257
73665,50,0.5488372093023257
73668,50,0.5488372093023257
73670,50,0.5488372093023257
