id_parl,cargo,siglaUf,municipio,anoInicio,anoFim,siglaPartidoEleicao,uriPartidoEleicao
141417,Deputado(a) Estadual,RR,,1991,1994,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/36795
141417,Deputado(a) Estadual,RR,,1999,2002,PPR,https://dadosabertos.camara.leg.br/api/v2/partidos/36812
141417,Deputado(a) Estadual,RR,,2003,2006,PST,https://dadosabertos.camara.leg.br/api/v2/partidos/36842
141417,Vereador(a),RR,Mucajaí,1989,1990,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
141417,Deputado(a) Estadual,RR,,1995,1998,PPR,https://dadosabertos.camara.leg.br/api/v2/partidos/36812
141419,Vereador(a),RJ,,1989,1992,PCdoB,https://dadosabertos.camara.leg.br/api/v2/partidos/36779
141419,Vereador(a),RJ,,1993,1996,PCdoB,https://dadosabertos.camara.leg.br/api/v2/partidos/36779
141419,Vereador(a),RJ,,1997,2000,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
141419,Vereador(a),RJ,,2001,2004,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
141419,Vereador(a),,,2005,,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
141414,Vereador(a),RS,,2005,2006,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786
141423,Vereador(a),MT,,1993,1995,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786
141423,Deputado(a) Estadual,MT,,1995,1999,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832
141423,Deputado(a) Estadual,MT,,1999,2003,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832
141423,Deputado(a) Estadual,MT,,2003,2007,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832
141418,Deputado(a) Estadual,SP,,1999,2007,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835
141416,Deputado(a) Estadual,PE,,1967,1971,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
141416,Deputado(a) Estadual,PE,,1971,1975,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
141416,Deputado(a) Estadual,PE,,1975,1979,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
141416,Deputado(a) Estadual,PE,,1983,1987,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
141424,Vereador(a),MG,,2005,2007,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
141427,Prefeito(a),MG,Malacacheta,1997,2004,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845
141425,Deputado(a) Estadual,RO,,1986,1988,,https://dadosabertos.camara.leg.br/api/v2/partidos/null
141425,Prefeito(a),RO,,1988,1992,,https://dadosabertos.camara.leg.br/api/v2/partidos/null
141425,Deputado(a) Estadual,RO,,1992,1994,,https://dadosabertos.camara.leg.br/api/v2/partidos/null
141425,Senador(a),RO,,1994,2000,,https://dadosabertos.camara.leg.br/api/v2/partidos/null
141425,Prefeito(a),RO,,2000,2004,,https://dadosabertos.camara.leg.br/api/v2/partidos/null
141434,Senador(a),AC,,1991,1999,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
141434,Prefeito(a),AC,Rio Branco,1983,1986,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
141434,Governador(a),AC,,1987,1990,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
141434,Prefeito(a),AC,Rio Branco,2001,2002,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
141426,Prefeito(a),CE,,1997,2000,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834
141426,Prefeito(a),CE,,2001,2004,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834
141432,Deputado(a) Estadual,AC,,,,,https://dadosabertos.camara.leg.br/api/v2/partidos/null
141438,Vereador(a),AM,,2005,2008,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
141438,Vereador(a),AM,,1991,1992,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
141438,Vereador(a),AM,,1997,2000,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786
141438,Vereador(a),AM,,2001,2004,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
141441,Deputado(a) Estadual,MG,,1999,2003,PST,https://dadosabertos.camara.leg.br/api/v2/partidos/36842
141441,Deputado(a) Estadual,MG,,2003,2007,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/36795
141436,Senador(a),MA,,2023,,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832
141436,Governador(a),MA,,2015,2022,PCdoB,https://dadosabertos.camara.leg.br/api/v2/partidos/36779
141440,Vereador(a),CE,,1983,1988,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
141440,Vereador(a),CE,,1993,1996,PCdoB,https://dadosabertos.camara.leg.br/api/v2/partidos/36779
141440,Vereador(a),CE,,1997,1998,PCdoB,https://dadosabertos.camara.leg.br/api/v2/partidos/36779
141440,Deputado(a) Estadual,CE,,1999,2002,PCdoB,https://dadosabertos.camara.leg.br/api/v2/partidos/36779
141440,Deputado(a) Estadual,CE,,2003,2007,PCdoB,https://dadosabertos.camara.leg.br/api/v2/partidos/36779
141445,Vereador(a),RS,,1989,1992,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
141445,Deputado(a) Estadual,RS,,1995,1996,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
141445,Prefeito(a),RS,,1997,2000,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
141445,Prefeito(a),RS,,2001,2004,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
141437,Vice-Prefeito(a),SP,,2009,,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845
141447,Vice-Prefeito(a),SP,,2005,2007,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
141448,Deputado(a) Estadual,MT,,1993,1994,PDC,https://dadosabertos.camara.leg.br/api/v2/partidos/36783
141449,Deputado(a) Estadual,PR,,2003,2006,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786
141449,Prefeito(a),PR,,2009,,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786
141442,Vereador(a),RJ,,1992,1994,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786
141442,Vereador(a),RJ,,1998,2000,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786
141442,Vice-Prefeito(a),RJ,,2001,2004,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786
141450,Deputado(a) Estadual,RJ,,2005,2005,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832
141443,Deputado(a) Estadual,RS,,1987,1990,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
141443,Deputado(a) Estadual,RS,,1991,1994,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
141443,Deputado(a) Estadual,RS,,1995,1998,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
141443,Deputado(a) Estadual,RS,,1999,2002,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
141453,Senador(a),GO,,2003,2003,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
141453,Senador(a),GO,,2005,2006,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
141456,Deputado(a) Estadual,SP,,1999,2002,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
141456,Deputado(a) Estadual,SP,,2004,2004,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
141457,Vereador(a),MG,,1993,1996,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
141457,Vereador(a),MG,,1997,2000,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
141457,Vereador(a),MG,,2001,2003,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845
141457,Deputado(a) Estadual,MG,,2003,2007,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845
141451,Vice-Prefeito(a),AC,,2005,2007,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
141461,Prefeito(a),AL,,1997,2000,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
141461,Prefeito(a),AL,,2001,2004,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
141463,Deputado(a) Estadual,SP,,1994,1995,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
141463,Prefeito(a),SP,,1996,1999,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
141463,Prefeito(a),SP,,2000,2004,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
141463,Prefeito(a),SP,,1983,1988,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
141463,Vereador(a),SP,,1976,1983,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899
141463,Deputado(a) Estadual,SP,,1990,1994,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
141464,Vereador(a),CE,Aracati,1982,1985,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
141464,Prefeito(a),CE,Icapuí,1986,1988,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
141464,Prefeito(a),CE,Icapuí,1993,1996,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
141464,Vereador(a),CE,Fortaleza,2001,2004,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
141462,Deputado(a) Estadual,PA,,1995,1996,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
141462,Prefeito(a),PA,,1997,2000,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
141462,Prefeito(a),PA,,2001,2004,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
141465,Vereador(a),MA,,2001,2004,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845
141465,Vereador(a),MA,,2005,2006,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845
141467,Deputado(a) Estadual,AL,,1994,1998,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832
141467,Deputado(a) Estadual,AL,,1999,2002,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786
141467,Deputado(a) Estadual,AL,,2003,2007,PPS,https://dadosabertos.camara.leg.br/api/v2/partidos/36813
141460,Deputado(a) Estadual,TO,,1992,1992,PDC,https://dadosabertos.camara.leg.br/api/v2/partidos/36783
141460,Prefeito(a),TO,,1993,1996,PDC,https://dadosabertos.camara.leg.br/api/v2/partidos/36783
141460,Deputado(a) Estadual,TO,,1999,2003,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
141460,Deputado(a) Estadual,TO,,2003,2007,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
141468,Vereador(a),SE,,2005,2007,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
141466,Prefeito(a),MG,,2005,2006,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
141466,Prefeito(a),MG,,2001,2005,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
141470,Deputado(a) Estadual,CE,,2003,2006,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
141470,Deputado(a) Estadual,CE,,2000,2000,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
141470,Deputado(a) Estadual,CE,,2001,2002,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
141474,Deputado(a) Estadual,MA,,0,0,,https://dadosabertos.camara.leg.br/api/v2/partidos/null
141474,Deputado(a) Estadual,MA,,0,0,,https://dadosabertos.camara.leg.br/api/v2/partidos/null
141474,Deputado(a) Estadual,MA,,0,0,,https://dadosabertos.camara.leg.br/api/v2/partidos/null
141475,Vereador(a),ES,,1992,1996,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835
141475,Vereador(a),ES,,1999,2000,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835
141475,Vereador(a),ES,,2001,2004,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
141475,Deputado(a) Estadual,ES,,2004,2006,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/36795
141476,Deputado(a) Estadual,BA,,1997,1998,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
141476,Deputado(a) Estadual,BA,,1999,2003,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
141476,Deputado(a) Estadual,BA,,2003,2007,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
141476,Vereador(a),BA,,1988,1991,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
141476,Vereador(a),BA,,1992,1996,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
141476,Prefeito(a),BA,,2009,,PR,https://dadosabertos.camara.leg.br/api/v2/partidos/36814
141472,Vereador(a),SP,,1983,1983,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
141472,Deputado(a) Estadual,SP,,1988,1988,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835
141472,Deputado(a) Estadual,SP,,1991,1995,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835
141472,Deputado(a) Estadual,SP,,1995,1999,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835
141472,Deputado(a) Estadual,SP,,1999,2003,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835
141472,Deputado(a) Estadual,SP,,2003,2007,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835
141479,Vereador(a),TO,,1983,1988,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
141479,Deputado(a) Estadual,TO,,1995,1999,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/36809
141479,Deputado(a) Estadual,TO,,1999,2003,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/36809
141479,Deputado(a) Estadual,TO,,2003,2007,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/36809
141482,Vereador(a),MG,,2001,2003,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
141482,Deputado(a) Estadual,MG,,2003,2007,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832
141483,Vereador(a),RO,Candeias do Jamari,1993,1996,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835
141483,Prefeito(a),RO,Candeias do Jamari,2001,2004,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835
141483,Prefeito(a),RO,Candeias do Jamari,1997,2000,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835
141486,Prefeito(a),PR,,1997,2000,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
141486,Prefeito(a),PR,,2001,2004,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
141485,Vereador(a),RS,,2005,2006,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845
141487,Deputado(a) Estadual,MG,,1997,1999,PPB,https://dadosabertos.camara.leg.br/api/v2/partidos/36811
141487,Deputado(a) Estadual,MG,,2003,2007,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/36809
141487,Deputado(a) Estadual,MG,,1999,2003,PPB,https://dadosabertos.camara.leg.br/api/v2/partidos/36811
141488,Deputado(a) Estadual,SP,,1994,1998,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
141488,Deputado(a) Estadual,SP,,1998,2000,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
141488,Vereador(a),SP,São Paulo,2004,2007,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
141481,Vice-Prefeito(a),,,1989,1992,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
141481,Deputado(a) Estadual,RJ,,1996,1997,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835
141481,Prefeito(a),,,1997,2000,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835
141481,Deputado(a) Estadual,RJ,,2003,2007,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
141490,Vice-Prefeito(a),PB,João Pessoa,2005,2007,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
141490,Deputado(a) Estadual,PB,,2003,2005,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
141490,Prefeito(a),PB,Pedras de Fogo,1989,1992,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
141490,Prefeito(a),PB,Pedras de Fogo,1997,2000,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835
141490,Prefeito(a),PB,Pedras de Fogo,2001,2002,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835
141490,Prefeito(a),PB,Pedras de Fogo,2021,2023,SOLIDARIEDADE,https://dadosabertos.camara.leg.br/api/v2/partidos/37904
141489,Prefeito(a),ES,,1996,2000,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835
141489,Prefeito(a),ES,,2001,2004,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835
141492,Vereador(a),RS,,2005,2008,PCdoB,https://dadosabertos.camara.leg.br/api/v2/partidos/36779
141494,Deputado(a) Estadual,GO,,1999,2003,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
141494,Deputado(a) Estadual,GO,,2003,2007,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
141497,Vereador(a),SP,,1989,1996,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832
141497,Prefeito(a),SP,São Vicente,1997,2005,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832
141497,Vice-Governador(a),SP,,2015,2018,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832
141497,Governador(a),SP,,2018,2019,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832
141500,Prefeito(a),MG,,1997,2000,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
141500,Prefeito(a),MG,,2001,2004,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
141501,Deputado(a) Estadual,RJ,,1999,2003,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
141501,Deputado(a) Estadual,RJ,,2003,2007,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
141501,Vice-Prefeito(a),RJ,,1997,1999,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
141502,Vice-Governador(a),AP,,1999,2002,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
141502,Governador(a),AP,,2002,2002,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
141503,Vereador(a),MG,,1997,2003,PCdoB,https://dadosabertos.camara.leg.br/api/v2/partidos/36779
141503,Deputado(a) Estadual,MG,,2003,2007,PCdoB,https://dadosabertos.camara.leg.br/api/v2/partidos/36779
141506,Deputado(a) Estadual,BA,,2003,2007,PST,https://dadosabertos.camara.leg.br/api/v2/partidos/36842
141506,Vereador(a),BA,,1995,1996,PPB,https://dadosabertos.camara.leg.br/api/v2/partidos/36811
141506,Vereador(a),BA,,1997,2000,PSC,https://dadosabertos.camara.leg.br/api/v2/partidos/36833
141506,Vereador(a),BA,,2001,2002,PST,https://dadosabertos.camara.leg.br/api/v2/partidos/36842
141507,Prefeito(a),SC,,1997,2000,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
141507,Prefeito(a),SC,,2001,2002,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
141507,Deputado(a) Estadual,SC,,2003,2007,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
141508,Vereador(a),RO,Porto Velho,1989,1992,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835
141508,Vereador(a),RO,Porto Velho,1993,1993,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835
141508,Deputado(a) Estadual,RO,,1993,1995,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835
141508,Deputado(a) Estadual,RO,,1995,1995,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835
141508,Deputado(a) Estadual,RO,,1999,2002,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835
141510,Vereador(a),RJ,,2001,2004,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786
141510,Vereador(a),RJ,,2005,2008,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845
141510,Vereador(a),RJ,,1997,2000,PV,https://dadosabertos.camara.leg.br/api/v2/partidos/36851
141509,Vereador(a),MG,,2005,,PPS,https://dadosabertos.camara.leg.br/api/v2/partidos/36813
92355,Deputado(a) Distrital,DF,,2003,2006,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835
141513,Deputado(a) Estadual,MG,,1995,1999,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
141513,Deputado(a) Estadual,MG,,1999,2003,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
141513,Deputado(a) Estadual,MG,,2004,2007,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
141515,Vereador(a),RJ,,1993,1996,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835
141515,Vereador(a),RJ,,1997,2000,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835
141515,Vereador(a),RJ,,2001,2003,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835
141515,Deputado(a) Estadual,RJ,,2003,2005,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835
141515,Vice-Prefeito(a),RJ,,2006,2007,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835
141514,Vereador(a),PI,,1983,1988,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
141514,Vereador(a),PI,,1989,1992,PCdoB,https://dadosabertos.camara.leg.br/api/v2/partidos/36779
141514,Vice-Governador(a),PI,,1999,2001,PCdoB,https://dadosabertos.camara.leg.br/api/v2/partidos/36779
141514,Vice-Governador(a),PI,,2003,2006,PCdoB,https://dadosabertos.camara.leg.br/api/v2/partidos/36779
141519,Deputado(a) Estadual,MG,,1995,1999,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
141519,Deputado(a) Estadual,MG,,1999,2003,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
141519,Deputado(a) Estadual,MG,,2003,2007,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
141511,Vereador(a),SC,,1988,1990,PDS,https://dadosabertos.camara.leg.br/api/v2/partidos/36785
141511,Prefeito(a),SC,,1993,1996,PDS,https://dadosabertos.camara.leg.br/api/v2/partidos/36785
141511,Deputado(a) Estadual,SC,,1999,2003,PPB,https://dadosabertos.camara.leg.br/api/v2/partidos/36811
141511,Deputado(a) Estadual,SC,,2003,2006,PPB,https://dadosabertos.camara.leg.br/api/v2/partidos/36811
141512,Governador(a),RR,,1995,1999,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845
141512,Governador(a),RR,,1999,2002,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845
141523,Vice-Prefeito(a),PE,,1997,2000,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
141523,Deputado(a) Estadual,PE,,2003,2007,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
141527,Prefeito(a),RS,,1997,2000,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/36809
141527,Prefeito(a),RS,,2001,2004,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/36809
141529,Prefeito(a),BA,,1997,2000,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
141529,Prefeito(a),BA,,2001,2004,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
141526,Vereador(a),SP,,1993,1996,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
141526,Prefeito(a),SP,,1997,2004,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786
141526,Prefeito(a),SP,,2009,,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786
141528,Deputado(a) Estadual,SP,,1995,1996,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835
141528,Prefeito(a),SP,,1997,2000,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835
141528,Prefeito(a),SP,,2001,2004,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835
141535,Vereador(a),RN,,2001,2003,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832
141535,Vereador(a),RN,,2005,2008,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832
141535,Senador(a),RN,,2023,2031,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906
141533,Deputado(a) Distrital,DF,,1995,1998,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832
141533,Deputado(a) Distrital,DF,,1999,2002,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832
141533,Senador(a),DF,,2011,2019,,https://dadosabertos.camara.leg.br/api/v2/partidos/null
141534,Vereador(a),RJ,,1993,1996,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786
141534,Vereador(a),RJ,,1997,2000,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
141534,Vereador(a),RJ,,2001,2004,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
141537,Senador(a),RO,,1999,2003,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786
141539,Deputado(a) Estadual,AP,,1991,1994,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835
141539,Senador(a),AP,,1995,2003,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786
141538,Senador(a),RS,,1958,1962,PRP,https://dadosabertos.camara.leg.br/api/v2/partidos/36824
141538,Deputado(a) Estadual,RS,,2002,2006,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835
141540,Vereador(a),SP,,1997,2000,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
141542,Prefeito(a),RS,,1997,2000,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845
141542,Deputado(a) Estadual,RS,,1991,1994,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845
141542,Vereador(a),RS,,1982,1988,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845
141542,Vereador(a),RS,,1989,1990,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845
141542,Deputado(a) Estadual,RS,,1995,1996,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845
141542,Prefeito(a),RS,,2001,2004,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845
141536,Vereador(a),PB,Campina Grande,1993,1997,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
141536,Vereador(a),PB,Campina Grande,1997,1998,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
141536,Prefeito(a),PB,Campina Grande,1997,1997,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
141536,Deputado(a) Estadual,PB,,1998,2002,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
141536,Governador(a),PB,,2003,2003,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835
141536,Deputado(a) Estadual,PB,,2003,2007,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835
141536,Deputado(a) Estadual,PB,,2007,2011,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835
141536,Vice-Governador(a),PB,,2011,2015,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835
141536,Deputado(a) Estadual,PB,,2015,2019,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834
